"zip","TotalPop","MedianHHInc","PerCapitaHHInc","MaleOver65","FemaleOver65","PercentOver65","Rural","Urban","PercentWhite","PercentBlack","PercentHispanic","amount","AmountRep","AmountDem","AmountRCand","AmountDCand","AmountRComm","AmountDComm","rep","dem","meanrep","meandem","X_merge1","StCtyFIPS","StDMACode","X_merge2","DMACode","State","StFIPS","DMAName","Keep_L10","Keep_15S","Keep_25S","X_merge3","Market","TotDem","TotRep","TotAds","Negative","Positive","Personal","Policy","MeanDem","MeanRep","X_merge4","Bush_00_sum","Total_00_sum","Bush04_sum","Total04_sum","repvote00","repvote04","diff","PollsterEverComp","PollsterSeptComp","PollsterComp","SeptNotComp","NonComp","Pop","Cont","RCont","DCont","Inc","Ads","AdsSqrd","RAds","DAds","RDAds","RAdsSqrd","DAdsSqrd","RepubVote","TotVote","RepubShare","RepubTown","DemTown","CDF","CDF2","density","Zip_Number","Pop_Tot","per_hsgrads","per_collegegrads","geoid","geoid2","geodisplaylabel","perinstate","peroutofstate","MergeCommuting","Treatment1","StFIPS1","StFIPS2","StFIPS3","StFIPS4","StFIPS5","StFIPS6","StFIPS7","StFIPS8","StFIPS9","StFIPS10","StFIPS11","StFIPS12","StFIPS13","StFIPS14","StFIPS15","StFIPS16","StFIPS17","StFIPS18","StFIPS19","StFIPS20","StFIPS21","StFIPS22","StFIPS23","StFIPS24","StFIPS25","StFIPS26","StFIPS27","StFIPS28","StFIPS29","StFIPS30","StFIPS31","StFIPS32","StFIPS33","StFIPS34","StFIPS35","StFIPS36","StFIPS37","StFIPS38","StFIPS39","StFIPS40","StFIPS41","StFIPS42","StFIPS43","StFIPS44","StFIPS45","StFIPS46","StFIPS47","StFIPS48","StFIPS49","StFIPS50","StFIPS51","StFIPS52","StFIPS53","StFIPS54","StFIPS55","StFIPS56","state","Overlap","PerCapitaGiving","PerCapitaGivingThous","PercentVoted","lnperout","CanCommute","logDollars","PropScore1","MeanTreatment"
"21001",19072,41619,19837,1044,1538,0.13538171,0,1,0.6913276,0.23689178,0.033085153,2002,1702,300,801,300,901,0,8,8,0.875,0.125,"matched (3)","24025",24512,"matched (3)",512,"Maryland            ",24,"Baltimore              ",1,1,1,"matched (3)","Baltimore",0,0,0,NA,NA,NA,NA,NA,NA,"matched (3)",430931,997588,582705,1231569,43.1972918679856,47.3140359979831,4.11674412999748,1,0,0,1,1,19.072,2.002,1.702,0.3,41.619,0,0,0,0,0,0,0,582705,1231569,0.47314036,0,1,0.6122142,0.65967745,595.291994960633,"21001",12709,77.4647887323944,15.8313006530805,"8600000US21001",21001,"ZCTA5 21001",97.6,2.4,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland",1,104.970634,0.104970634,0.06457472,1.2237754,1,0.6946461,0.5485236,0.4358407
"20745",27733,42247,19898,822,1005,0.0658782,0,1,0.07929182,0.8475462,0.01846176,10925,750,10175,0,9950,750,225,22,22,0.09090909,0.90909094,"matched (3)","24033",24511,"matched (3)",511,"Maryland            ",24,"Washington, DC         ",1,1,1,"matched (3)","Washington DC  ",9242,4230,13472,0.761802256532067,0.238197743467933,0.367317399049881,0.632682600950119,0.686015439429929,0.313984560570071,"matched (3)",298577,850340,382881,1057560,35.1126608180257,36.2041869964825,1.09152617845674,1,0,0,1,1,27.733,10.925,0.75,10.175,42.247,13.472,181.49478,4.23,9.242,39.09366,17.8929,85.41456,382881,1057560,0.36204186,0,1,0.8028524,0.6773413,4038.01220348759,"20745",16950,81.5044247787611,15.5693215339233,"8600000US20745",20745,"ZCTA5 20745",42.7,57.3,"matched (3)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland",2,393.93503,0.39393502,0.038133632,4.0656023,1,2.3911452,0.47014186,0.4358407
"20855",17175,92565,33711,624,741,0.079475984,0,1,0.65909755,0.11411936,0.08949054,49006,14820,34186,12800,32694,2020,1492,99,99,0.3131313,0.68686867,"matched (3)","24031",24511,"matched (3)",511,"Maryland            ",24,"Washington, DC         ",1,1,1,"matched (3)","Washington DC  ",9242,4230,13472,0.761802256532067,0.238197743467933,0.367317399049881,0.632682600950119,0.686015439429929,0.313984560570071,"matched (3)",298577,850340,382881,1057560,35.1126608180257,36.2041869964825,1.09152617845674,1,0,0,1,1,17.175,49.006,14.82,34.186,92.565,13.472,181.49478,4.23,9.242,39.09366,17.8929,85.41456,382881,1057560,0.36204186,0,1,0.9274149,0.9865559,1199.15491758976,"20855",11149,91.9992824468562,55.7090322001973,"8600000US20855",20855,"ZCTA5 20855",73.7,26.3,"matched (3)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland",2,2853.3335,2.8533332,0.061575547,3.3068867,1,3.8919632,0.68734616,0.4358407
"20851",13310,59992,23537,569,832,0.1052592,0,1,0.6250188,0.07918858,0.19767092,11759,750,11009,750,10304,0,705,30,30,0.06666667,0.93333334,"matched (3)","24031",24511,"matched (3)",511,"Maryland            ",24,"Washington, DC         ",1,1,1,"matched (3)","Washington DC  ",9242,4230,13472,0.761802256532067,0.238197743467933,0.367317399049881,0.632682600950119,0.686015439429929,0.313984560570071,"matched (3)",298577,850340,382881,1057560,35.1126608180257,36.2041869964825,1.09152617845674,1,0,0,1,1,13.31,11.759,0.75,11.009,59.992,13.472,181.49478,4.23,9.242,39.09366,17.8929,85.41456,382881,1057560,0.36204186,0,1,0.8108011,0.90265286,5522.91495627084,"20851",9018,82.4905744067421,38.1459303614992,"8600000US20851",20851,"ZCTA5 20851",77,23,"matched (3)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland",2,883.47107,0.8834711,0.079456046,3.1780539,1,2.464704,0.67105097,0.4358407
"21672",268,24583,31430,23,70,0.34701493,1,0,0.98134327,0.018656716,0,0,0,0,0,0,0,0,0,0,0,0,"master only (1)","24019",24576,"matched (3)",576,"Maryland            ",24,"Salisbury              ",1,1,1,"matched (3)","Salisbury",0,0,0,NA,NA,NA,NA,NA,NA,"matched (3)",34268,67290,50032,85065,50.9258433645415,58.816199376947,7.8903560124055,1,0,0,1,1,0.268,0,0,0,24.583,0,0,0,0,0,0,0,50032,85065,0.588162,1,0,0.063033596,0.098459326,29.9271805480861,"21672",197,48.2233502538071,0,"8600000US21672",21672,"ZCTA5 21672",100,0,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland",2,0,0,0.3174067,0,0,-6.9077554,0.52591324,0.4358407
"21082",998,64904,34593,95,128,0.22344689,1,0,0.99499,0,0,3000,750,2250,500,2250,250,0,6,6,0.33333334,0.6666667,"matched (3)","24005",24512,"matched (3)",512,"Maryland            ",24,"Baltimore              ",1,1,1,"matched (3)","Baltimore",0,0,0,NA,NA,NA,NA,NA,NA,"matched (3)",430931,997588,582705,1231569,43.1972918679856,47.3140359979831,4.11674412999748,1,0,0,1,1,0.998,3,0.75,2.25,64.904,0,0,0,0,0,0,0,582705,1231569,0.47314036,0,1,0.6596448,0.9303588,172.493852218369,"21082",732,89.8907103825137,32.9234972677596,"8600000US21082",21082,"ZCTA5 21082",95.8,4.2,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland",1,3006.012,3.006012,1.234037,1.6486586,1,1.0989456,0.61934775,0.4358407
"21531",2378,27375,13549,160,193,0.14844407,1,0,0.9924306,0,0.003784693,0,0,0,0,0,0,0,0,0,0,0,"master only (1)","24023",24508,"matched (3)",508,"Maryland            ",24,"Pittsburgh             ",1,1,1,"matched (3)","Pittsburgh     ",5740,7387,13127,0.750285670754933,0.249714329245067,0.306886569665575,0.693113430334425,0.437266702216805,0.562733297783195,"matched (3)",7135,10038,9085,12484,71.0798963937039,72.7731496315284,1.69325323782444,1,0,0,1,1,2.378,0,0,0,27.375,13.127,172.31813,7.387,5.74,42.40138,54.567772,32.947598,9085,12484,0.7277315,1,0,0.28527036,0.16482942,39.4094706214058,"21531",1614,73.4820322180917,8.61214374225527,"8600000US21531",21531,"ZCTA5 21531",78.6,21.4,"matched (3)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland",1,0,0,0.00524979,3.109061,1,-6.9077554,0.5447394,0.4358407
"20690",679,57188,29239,44,63,0.15758468,1,0,0.9072165,0.008836525,0,200,200,0,0,0,200,0,1,1,1,0,"matched (3)","24037",24511,"matched (3)",511,"Maryland            ",24,"Washington, DC         ",1,1,1,"matched (3)","Washington DC  ",9242,4230,13472,0.761802256532067,0.238197743467933,0.367317399049881,0.632682600950119,0.686015439429929,0.313984560570071,"matched (3)",298577,850340,382881,1057560,35.1126608180257,36.2041869964825,1.09152617845674,1,0,0,1,1,0.679,0.2,0.2,0,57.188,13.472,181.49478,4.23,9.242,39.09366,17.8929,85.41456,382881,1057560,0.36204186,0,1,0.38330445,0.88554513,219.80161165748,"20690",499,80.7615230460922,32.4649298597194,"8600000US20690",20690,"ZCTA5 20690",100,0,"matched (3)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland",2,294.5508,0.2945508,1.5575258,0,0,-1.6044503,0.6092577,0.4358407
"21114",24658,72188,32889,532,871,0.05689837,0,1,0.8856355,0.06156217,0.024413982,39705,29555,10150,26055,9450,3500,700,66,66,0.46969697,0.530303,"matched (3)","24003",24512,"matched (3)",512,"Maryland            ",24,"Baltimore              ",1,1,1,"matched (3)","Baltimore",0,0,0,NA,NA,NA,NA,NA,NA,"matched (3)",430931,997588,582705,1231569,43.1972918679856,47.3140359979831,4.11674412999748,1,0,0,1,1,24.658,39.705,29.555,10.15,72.188,0,0,0,0,0,0,0,582705,1231569,0.47314036,0,1,0.9138726,0.95744336,3644.87793369727,"21114",16150,95.8390092879257,49.8575851393189,"8600000US21114",21114,"ZCTA5 21114",80.9,19.1,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland",1,1610.2279,1.610228,0.04994602,3.0007198,1,3.6815023,0.65465254,0.4358407
"20620",1481,55294,25610,70,85,0.10465901,1,0,0.8392978,0.061444968,0.03646185,0,0,0,0,0,0,0,0,0,0,0,"master only (1)","24037",24511,"matched (3)",511,"Maryland            ",24,"Washington, DC         ",1,1,1,"matched (3)","Washington DC  ",9242,4230,13472,0.761802256532067,0.238197743467933,0.367317399049881,0.632682600950119,0.686015439429929,0.313984560570071,"matched (3)",298577,850340,382881,1057560,35.1126608180257,36.2041869964825,1.09152617845674,1,0,0,1,1,1.481,0,0,0,55.294,13.472,181.49478,4.23,9.242,39.09366,17.8929,85.41456,382881,1057560,0.36204186,0,1,0.17909129,0.8695496,264.237324657351,"20620",1037,85.4387656702025,23.9151398264224,"8600000US20620",20620,"ZCTA5 20620",97.3,2.7,"matched (3)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland",2,0,0,0.7140851,1.3083328,1,-6.9077554,0.59844285,0.4358407
"20747",40175,47663,20680,1104,1591,0.06708152,0,1,0.07308027,0.8890106,0.008662104,7821,0,7821,0,7821,0,0,25,25,0,1,"matched (3)","24033",24511,"matched (3)",511,"Maryland            ",24,"Washington, DC         ",1,1,1,"matched (3)","Washington DC  ",9242,4230,13472,0.761802256532067,0.238197743467933,0.367317399049881,0.632682600950119,0.686015439429929,0.313984560570071,"matched (3)",298577,850340,382881,1057560,35.1126608180257,36.2041869964825,1.09152617845674,1,0,0,1,1,40.175,7.821,0,7.821,47.663,13.472,181.49478,4.23,9.242,39.09366,17.8929,85.41456,382881,1057560,0.36204186,0,1,0.76624906,0.7799876,5086.20145511795,"20747",24403,83.6905298528869,14.8260459779535,"8600000US20747",20747,"ZCTA5 20747",47.3,52.7,"matched (3)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland",2,194.67331,0.1946733,0.026323833,3.983413,1,2.0569403,0.46937755,0.4358407
"21849",2873,42440,17456,147,145,0.10163592,1,0,0.90845805,0.07761921,0.013226592,700,200,500,200,500,0,0,2,2,0.5,0.5,"matched (3)","24045",24576,"matched (3)",576,"Maryland            ",24,"Salisbury              ",1,1,1,"matched (3)","Salisbury",0,0,0,NA,NA,NA,NA,NA,NA,"matched (3)",34268,67290,50032,85065,50.9258433645415,58.816199376947,7.8903560124055,1,0,0,1,1,2.873,0.7,0.2,0.5,42.44,0,0,0,0,0,0,0,50032,85065,0.588162,1,0,0.49357235,0.6823133,87.834906026807,"21849",1882,80.1806588735388,10.4675876726886,"8600000US21849",21849,"ZCTA5 21849",94.6,5.4,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland",2,243.64777,0.24364775,0.029608423,1.856298,1,-0.3552474,0.5568182,0.4358407
"21523",293,42750,21156,10,32,0.14334472,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"master only (1)","24023",24508,"matched (3)",508,"Maryland            ",24,"Pittsburgh             ",1,1,1,"matched (3)","Pittsburgh     ",5740,7387,13127,0.750285670754933,0.249714329245067,0.306886569665575,0.693113430334425,0.437266702216805,0.562733297783195,"matched (3)",7135,10038,9085,12484,71.0798963937039,72.7731496315284,1.69325323782444,1,0,0,1,1,0.293,0,0,0,42.75,13.127,172.31813,7.387,5.74,42.40138,54.567772,32.947598,9085,12484,0.7277315,1,0,0.26217657,0.6897059,119.676566925099,"21523",209,79.9043062200957,6.2200956937799,"8600000US21523",21523,"ZCTA5 21523",67.5,32.5,"matched (3)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland",1,0,0,0.04260751,3.5115454,1,-6.9077554,0.5581285,0.4358407
"21224",48245,30489,16434,2885,4694,0.157094,0,1,0.7123018,0.21318272,0.043880194,115227,74550,40677,72800,38427,1750,2250,86,86,0.1744186,0.8255814,"matched (3)","24005",24512,"matched (3)",512,"Maryland            ",24,"Baltimore              ",1,1,1,"matched (3)","Baltimore",0,0,0,NA,NA,NA,NA,NA,NA,"matched (3)",430931,997588,582705,1231569,43.1972918679856,47.3140359979831,4.11674412999748,1,0,0,1,1,48.245,115.227,74.55,40.677,30.489,0,0,0,0,0,0,0,582705,1231569,0.47314036,0,1,0.9652612,0.26646167,5231.65659988342,"21224",32450,60.462249614792,13.0909090909091,"8600000US21224",21224,"ZCTA5 21224",96.7,3.3,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland",1,2388.3718,2.388372,0.025527392,1.4586151,1,4.746913,0.5481061,0.4358407
"21057",4056,71950,34940,327,542,0.21425049,1,0,0.8860947,0.084812626,0.009368836,60503,5850,54653,3350,54653,2500,0,32,32,0.3125,0.6875,"matched (3)","24005",24512,"matched (3)",512,"Maryland            ",24,"Baltimore              ",1,1,1,"matched (3)","Baltimore",0,0,0,NA,NA,NA,NA,NA,NA,"matched (3)",430931,997588,582705,1231569,43.1972918679856,47.3140359979831,4.11674412999748,1,0,0,1,1,4.056,60.503,5.85,54.653,71.95,0,0,0,0,0,0,0,582705,1231569,0.47314036,0,1,0.9387982,0.95678914,257.090045474908,"21057",2849,92.3481923481923,44.7876447876448,"8600000US21057",21057,"ZCTA5 21057",96.6,3.4,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland",1,14916.912,14.916913,0.30364126,1.4816046,1,4.1027093,0.6344329,0.4358407
"21227",33681,43560,19811,1726,2845,0.1357145,0,1,0.8231941,0.110032365,0.020812921,9558,5050,4508,4000,3000,1050,1508,20,20,0.55,0.45,"matched (3)","24005",24512,"matched (3)",512,"Maryland            ",24,"Baltimore              ",1,1,1,"matched (3)","Baltimore",0,0,0,NA,NA,NA,NA,NA,NA,"matched (3)",430931,997588,582705,1231569,43.1972918679856,47.3140359979831,4.11674412999748,1,0,0,1,1,33.681,9.558,5.05,4.508,43.56,0,0,0,0,0,0,0,582705,1231569,0.47314036,0,1,0.7890157,0.7064538,3003.70038591528,"21227",22032,74.7912127814089,14.3110021786492,"8600000US21227",21227,"ZCTA5 21227",96.4,3.6,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland",1,283.78018,0.2837802,0.03656569,1.5260563,1,2.257483,0.56742793,0.4358407
"21919",2538,49750,25526,187,203,0.1536643,1,0,0.9826635,0.0031520883,0,1500,500,1000,500,500,0,500,5,5,0.4,0.6,"matched (3)","24015",24512,"matched (3)",512,"Maryland            ",24,"Baltimore              ",1,1,1,"matched (3)","Baltimore",0,0,0,NA,NA,NA,NA,NA,NA,"matched (3)",430931,997588,582705,1231569,43.1972918679856,47.3140359979831,4.11674412999748,1,0,0,1,1,2.538,1.5,0.5,1,49.75,0,0,0,0,0,0,0,582705,1231569,0.47314036,0,1,0.57682115,0.8068431,58.4708684141565,"21919",1816,86.8392070484581,19.0528634361233,"8600000US21919",21919,"ZCTA5 21919",66.3,33.7,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland",1,591.01654,0.59101653,0.48525178,3.5467396,1,0.40613157,0.58320594,0.4358407
"20833",6239,103879,40540,186,172,0.05738099,0,1,0.81327134,0.075172305,0.01907357,32807,8775,24032,6525,23282,2250,750,55,55,0.34545454,0.6545454,"matched (3)","24027",24512,"matched (3)",512,"Maryland            ",24,"Baltimore              ",1,1,1,"matched (3)","Baltimore",0,0,0,NA,NA,NA,NA,NA,NA,"matched (3)",430931,997588,582705,1231569,43.1972918679856,47.3140359979831,4.11674412999748,1,0,0,1,1,6.239,32.807,8.775,24.032,103.879,0,0,0,0,0,0,0,582705,1231569,0.47314036,0,1,0.90029764,0.9927709,352.042324536104,"20833",3914,94.7368421052632,57.639243740419,"8600000US20833",20833,"ZCTA5 20833",82.8,17.2,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland",1,5258.375,5.2583747,0.19739845,2.9014215,1,3.4906723,0.68735456,0.4358407
"20877",30329,51309,22379,1097,2328,0.11292822,0,1,0.50143427,0.17244221,0.2739622,27785,10421,17364,8751,16864,1670,500,71,71,0.3943662,0.6056338,"matched (3)","24031",24511,"matched (3)",511,"Maryland            ",24,"Washington, DC         ",1,1,1,"matched (3)","Washington DC  ",9242,4230,13472,0.761802256532067,0.238197743467933,0.367317399049881,0.632682600950119,0.686015439429929,0.313984560570071,"matched (3)",298577,850340,382881,1057560,35.1126608180257,36.2041869964825,1.09152617845674,1,0,0,1,1,30.329,27.785,10.421,17.364,51.309,13.472,181.49478,4.23,9.242,39.09366,17.8929,85.41456,382881,1057560,0.36204186,0,1,0.887704,0.8294789,5051.05821068984,"20877",19855,78.005540166205,36.1420297154369,"8600000US20877",20877,"ZCTA5 20877",82.8,17.2,"matched (3)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland",2,916.1199,0.9161199,0.034869596,2.9014215,1,3.3245323,0.6660012,0.4358407
"20854",46326,140222,64104,2844,2747,0.12068817,0,1,0.7832535,0.051914692,0.045654707,2289229,1078894,1210335,1007023,1190963,71871,19372,1433,1433,0.28053036,0.71946967,"matched (3)","24031",24511,"matched (3)",511,"Maryland            ",24,"Washington, DC         ",1,1,1,"matched (3)","Washington DC  ",9242,4230,13472,0.761802256532067,0.238197743467933,0.367317399049881,0.632682600950119,0.686015439429929,0.313984560570071,"matched (3)",298577,850340,382881,1057560,35.1126608180257,36.2041869964825,1.09152617845674,1,0,0,1,1,46.326,2289.229,1078.894,1210.335,140.222,13.472,181.49478,4.23,9.242,39.09366,17.8929,85.41456,382881,1057560,0.36204186,0,1,0.99954206,0.998528,1384.72053692406,"20854",31674,96.6313064342994,76.2707583506977,"8600000US20854",20854,"ZCTA5 20854",65.1,34.9,"matched (3)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland",2,49415.64,49.41564,0.02282865,3.5807374,1,7.735971,0.75234914,0.4358407
"21050",15021,66352,27047,685,899,0.105452366,0,1,0.9453432,0.030024633,0.0014646162,8407,7657,750,6407,750,1250,0,23,23,0.8695652,0.13043478,"matched (3)","24025",24512,"matched (3)",512,"Maryland            ",24,"Baltimore              ",1,1,1,"matched (3)","Baltimore",0,0,0,NA,NA,NA,NA,NA,NA,"matched (3)",430931,997588,582705,1231569,43.1972918679856,47.3140359979831,4.11674412999748,1,0,0,1,1,15.021,8.407,7.657,0.75,66.352,0,0,0,0,0,0,0,582705,1231569,0.47314036,0,1,0.77462304,0.9370318,499.985291364153,"21050",9884,87.4241197895589,29.4617563739377,"8600000US21050",21050,"ZCTA5 21050",96.9,3.1,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland",1,559.6831,0.5596831,0.08198982,1.410987,1,2.1291835,0.61353916,0.4358407
"20876",22439,69843,27352,403,525,0.041356567,0,1,0.60573107,0.16903606,0.09256206,11551,2551,9000,1601,8000,950,1000,19,19,0.31578946,0.68421054,"matched (3)","24031",24511,"matched (3)",511,"Maryland            ",24,"Washington, DC         ",1,1,1,"matched (3)","Washington DC  ",9242,4230,13472,0.761802256532067,0.238197743467933,0.367317399049881,0.632682600950119,0.686015439429929,0.313984560570071,"matched (3)",298577,850340,382881,1057560,35.1126608180257,36.2041869964825,1.09152617845674,1,0,0,1,1,22.439,11.551,2.551,9,69.843,13.472,181.49478,4.23,9.242,39.09366,17.8929,85.41456,382881,1057560,0.36204186,0,1,0.8088384,0.94946194,1799.26054311677,"20876",13660,93.2650073206442,46.2957540263543,"8600000US20876",20876,"ZCTA5 20876",80.2,19.8,"matched (3)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland",2,514.7734,0.51477337,0.047130443,3.0349529,1,2.4468586,0.647641,0.4358407
"21777",1151,69688,24348,20,23,0.037358817,1,0,0.9226759,0,0.039096437,500,0,500,0,0,0,500,1,1,0,1,"matched (3)","24021",24511,"matched (3)",511,"Maryland            ",24,"Washington, DC         ",1,1,1,"matched (3)","Washington DC  ",9242,4230,13472,0.761802256532067,0.238197743467933,0.367317399049881,0.632682600950119,0.686015439429929,0.313984560570071,"matched (3)",298577,850340,382881,1057560,35.1126608180257,36.2041869964825,1.09152617845674,1,0,0,1,1,1.151,0.5,0,0.5,69.688,13.472,181.49478,4.23,9.242,39.09366,17.8929,85.41456,382881,1057560,0.36204186,0,1,0.4617775,0.94900393,987.072916040904,"21777",716,94.5530726256983,46.0893854748603,"8600000US21777",21777,"ZCTA5 21777",66,34,"matched (3)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland",2,434.40485,0.43440488,0.9188184,3.5553482,1,-0.6911492,0.6531167,0.4358407
"21912",1062,38646,22402,77,93,0.16007534,1,0,0.84934086,0.09981167,0.04519774,1100,600,500,600,500,0,0,3,3,0.6666667,0.33333334,"matched (3)","24015",24512,"matched (3)",512,"Maryland            ",24,"Baltimore              ",1,1,1,"matched (3)","Baltimore",0,0,0,NA,NA,NA,NA,NA,NA,"matched (3)",430931,997588,582705,1231569,43.1972918679856,47.3140359979831,4.11674412999748,1,0,0,1,1,1.062,1.1,0.6,0.5,38.646,0,0,0,0,0,0,0,582705,1231569,0.47314036,0,1,0.5464656,0.5742043,33.7030620801843,"21912",761,75.4270696452037,13.9290407358738,"8600000US21912",21912,"ZCTA5 21912",44.6,55.4,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maryland",1,1035.7815,1.0357815,1.1596695,4.0324693,1,0.09621888,0.56281614,0.4358407
